id,question,choices,label
83,The aloe plant can absorb a lot of water during a rain shower. The extra water is stored in its leaves. The ability to store water in its leaves is most likely an adaptation to which type of environment?,"{""text"": [""one near the ocean"", ""one with dry conditions"", ""one with a variety of organisms"", ""one that receives a lot of sunlight""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1936,Which atmospheric phenomena are created by the interaction of charged particles with Earth's magnetosphere?,"{""text"": [""auroras"", ""tornadoes"", ""rainbows"", ""inversions""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1408,"When a tree suffers from a decreased ability to transport materials within the phloem, what is directly impacted?","{""text"": [""volume of water in the xylem"", ""flow of necessary nutrients"", ""response to environmental factors"", ""rate of photosynthesis in leaves""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1923,A student recorded the amount of rain that fell in one year in his city. What is the best way for him to organize his information?,"{""text"": [""diagram"", ""graph"", ""journal"", ""map""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1353,Which of these natural events occurs at time intervals that are the most regular?,"{""text"": [""drought and flooding"", ""high tides and low tides"", ""clear skies and cloudy skies"", ""hot weather and cool weather""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1619,"According to the Periodic Table of the Elements, mercury (Hg) is different from other metals because mercury is","{""text"": [""solid at room temperature."", ""liquid at room temperature."", ""lighter than all other metals."", ""heavier than all other metals.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1609,"A gastroenterologist is a doctor who treats problems of the esophagus, stomach, and intestines. Which organ system is cared for by this type of doctor?","{""text"": [""circulatory system"", ""muscular system"", ""digestive system"", ""nervous system""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
806,More sulfur dioxide is being added to the atmosphere. How will this most likely affect the hydrosphere?,"{""text"": [""There will be a decrease in sea level."", ""The acidity of the ocean will increase."", ""There will be an increase in fresh water."", ""The temperature of the oceans will decline.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1202,Which action is an example of an exothermic process?,"{""text"": [""baking bread"", ""cooking an egg"", ""making ice cubes"", ""evaporation of water""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1922,The position of the liver in the circulatory system maximizes its ability to filter out harmful chemicals as soon as they enter the bloodstream. Blood travels to the liver from the,"{""text"": [""nervous system."", ""digestive system."", ""immune system."", ""excretory system.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1004,Investigations were performed to test several methods of keeping petals from falling off flowers that had been cut. Which is the most likely reason for this investigation?,"{""text"": [""to test a hypothesis"", ""to form a theory"", ""to produce a scientific paper"", ""to change previous results""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2202,"In the human body, the breaking down of food into simple substances occurs in the","{""text"": [""digestive system."", ""excretory system."", ""circulatory system."", ""respiratory system.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
758,Newly hatched turtles are easy prey for other animals. What is an important ability turtles have for better survival of their offspring?,"{""text"": [""to fight off predators"", ""to produce a toxin that makes them taste bad"", ""to lay hundreds of eggs so a few will survive"", ""to dig a hole and hide from predators""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
381,Which two activities are carried out by all species of living things?,"{""text"": [""make food and eliminate waste"", ""hibernate and take in nutrients"", ""grow and reproduce"", ""migrate and seek shelter""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1019,A scientist is searching for areas where new solar systems might form. What feature is the scientist looking for?,"{""text"": [""a star similar to our Sun"", ""a cloud of dust and gas"", ""an oxygen-rich atmosphere"", ""a gravitational acceleration of 9.8 m/sec2""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1415,Decomposers are organisms that obtain their food from dead organisms. Which of these would be classified as decomposers?,"{""text"": [""algae, plants"", ""snakes, wolves, whales"", ""deer, rabbits, mice"", ""bacteria, fungi""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2028,Earth is composed of layers of material with different properties. Which of the following is most likely to be in constant motion?,"{""text"": [""core"", ""mantle"", ""oceanic crust"", ""continental crust""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1984,"As water vapor condenses into liquid, which of the following can be formed?","{""text"": [""ice"", ""steam"", ""frost"", ""clouds""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2098,Beaver dams can cause floods. This statement shows how,"{""text"": [""animal growth is affected by environmental conditions"", ""animal behavior may affect the environment"", ""an animal's health depends on its environment"", ""an animal's development depends on its environment""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
77,One process in the formation of sedimentary rocks is when rocks are,"{""text"": [""compressed by moving plates."", ""heated and subjected to high pressure."", ""broken up and deposited in layers."", ""moved up along fault planes.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
115,Which of these provide the best evidence that life could develop on Mars?,"{""text"": [""its atmospheric gases"", ""its surface temperatures"", ""its craters and rocky surface"", ""its ice and organic molecules""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
434,"Salt concentration, water temperature, plankton, and the whale shark might all be used in a description of an ocean","{""text"": [""climate."", ""food web."", ""ecosystem."", ""population.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2239,A dog gets the energy it needs to run from ___.,"{""text"": [""the air"", ""the Sun"", ""food"", ""water""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1096,What causes a person to have blue eyes?,"{""text"": [""eating foods high in protein at a young age"", ""having a brother or sister with blue eyes"", ""being overexposed to the Sun at a young age"", ""receiving a gene for blue eyes from each parent""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1497,Which of the following best describes an atom?,"{""text"": [""protons and electrons grouped together in a random pattern"", ""protons and electrons grouped together in an alternating pattern"", ""a core of protons and neutrons surrounded by electrons"", ""a core of electrons and neutrons surrounded by protons""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2084,"What organ system in the human body contains the pituitary gland, hypothalamus gland, and thyroid gland?","{""text"": [""reproductive system"", ""excretory system"", ""endocrine system"", ""circulatory system""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1440,About how many Earth days does it take the Moon to travel around Earth?,"{""text"": [""1"", ""27"", ""180"", ""365""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
518,Which biological process in mammals occurs largely due to cell division?,"{""text"": [""healing"", ""respiration"", ""decomposition"", ""photosynthesis""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1068,Which is a process that most likely formed the Appalachian Mountains found in the eastern part of North America?,"{""text"": [""earthquake"", ""folded rock"", ""plate tectonics"", ""volcanic activity""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1554,Which unit of measurement describes an object's length?,"{""text"": [""meter"", ""kilogram"", ""liter"", ""degree""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1897,Which of the following describes an object that must have a net negative charge?,"{""text"": [""It contains more molecules than atoms."", ""It contains more electrons than protons."", ""It is carrying an electric current."", ""It is made of metal.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
374,Corals are animals that live in tropical oceans. Fossils of corals are found in Ohio. What does the presence of coral fossils suggest about how the environment of Ohio has changed over time?,"{""text"": [""Ohio was once covered by warm seas."", ""A large glacier once passed over Ohio."", ""The average rainfall in Ohio is now much more than it once was."", ""The average temperature in Ohio is now much warmer than it.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1812,Moving water was the most important factor in forming which of these?,"{""text"": [""the Grand Canyon"", ""San Andreas Fault"", ""the Rocky Mountains"", ""Mount St. Helens Volcano""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1701,"Deer live in forest for shelter. If the forest was cut down, which situation would most likely happen?","{""text"": [""The deer would find shelter in a different habitat."", ""The deer would wait for the forest to grow back."", ""The deer would move to another forest area."", ""The deer would change the type of foods they eat.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1484,"When a thin slice from an onion is viewed through a microscope, lots of little box-like shapes are seen. These shapes are most likely","{""text"": [""atoms."", ""dust."", ""cells."", ""bubbles.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1252,"Scientists Stanley Miller and Harold Urey sealed water, methane, ammonia, and hydrogen in a flask, to simulate Earth's early environment. They exposed the chemicals to electric charges to simulate lighting. What did the process produce?","{""text"": [""bacteria"", ""nucleic acids"", ""viruses"", ""amino acids""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1622,A deer inherits some of its features from its parents. Other features come from its environment. Which feature would a deer most likely inherit from its parents?,"{""text"": [""a long scar"", ""brown eyes"", ""missing teeth"", ""a broken antler""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
575,"Evaporation, condensation, and precipitation are all processes which occur in the","{""text"": [""water cycle."", ""energy cycle."", ""carbon cycle."", ""nitrogen cycle.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2142,The fusion reaction that fuels the Sun converts hydrogen into,"{""text"": [""carbon."", ""iron."", ""neon."", ""helium.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
